ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
33587,37723,1,2023-12-19,1,19,143,1573,37,94465,1,0
33588,37723,1,2023-12-02,1,19,143,1573,37,94463,1,0
33589,37724,2,2026-06-28,1,2,17,191,4,94469,1,0
33590,37725,2,2026-05-15,1,31,240,2668,61,94471,1,0
33591,37725,1,2026-05-30,1,31,240,2668,61,94470,1,0
33592,37726,1,2022-04-19,1,31,242,2700,62,94474,1,0
33593,37726,2,2022-04-01,1,31,242,2700,62,94472,1,0
33594,37727,1,2023-01-16,1,1,11,133,1,94476,1,0
33595,37728,1,2026-05-24,1,22,169,1849,44,94479,1,0
33596,37728,1,2026-06-07,1,22,169,1849,44,94477,1,0
33597,37729,1,2022-08-26,1,1,8,93,2,94481,1,0
33598,37730,1,2024-08-10,1,23,178,1948,46,94484,1,0
33599,37732,2,2022-10-11,1,27,211,2337,53,94488,1,0
33600,37732,2,2022-08-22,1,27,211,2337,53,94489,1,0
33601,37733,2,2026-04-30,1,3,23,260,5,94490,1,0
33602,37733,1,2026-04-09,1,3,23,260,5,94492,1,0
33603,37734,1,2023-04-29,1,30,237,2652,59,94493,1,0
33604,37737,1,2024-01-15,1,13,97,1071,26,94499,1,0
33605,37740,1,2026-01-28,1,3,23,260,5,94509,1,0
33606,37742,1,2024-04-30,1,2,17,188,4,94512,1,0
33607,37743,1,2024-05-02,1,22,166,1814,44,94513,1,0
33608,37744,1,2026-01-20,1,18,137,1507,36,94514,1,0
33609,37746,1,2023-06-12,1,30,235,2626,60,94516,1,0
33610,37748,1,2026-05-06,1,30,236,2633,59,94523,1,0
33611,37748,1,2026-05-27,1,30,236,2633,59,94524,1,0
33612,37749,1,2024-02-09,1,9,64,688,17,94525,1,0
33613,37750,1,2023-01-18,1,30,236,2631,59,94530,1,0
33614,37750,1,2023-02-18,1,30,236,2631,59,94528,1,0
33615,37752,2,2022-07-06,1,17,127,1394,34,94534,1,0
33616,37754,1,2026-04-23,1,24,185,2037,47,94539,1,0
33617,37755,2,2024-06-22,1,4,27,289,8,94541,1,0
33618,37756,2,2025-10-15,1,2,18,200,3,94544,1,0
33619,37756,1,2025-10-04,1,2,18,200,3,94543,1,0
33620,37757,1,2026-06-28,1,6,38,407,11,94545,1,0
33621,37758,2,2026-04-22,1,27,209,2317,53,94547,1,0
33622,37759,1,2026-06-28,1,4,28,314,7,94551,1,0
33623,37759,1,2026-06-16,1,4,28,314,7,94553,1,0
33624,37761,1,2022-06-19,1,18,134,1481,36,94557,1,0
33625,37761,1,2022-05-15,1,18,134,1481,36,94556,1,0
33626,37763,1,2025-04-27,1,17,127,1394,34,94560,1,0
33627,37766,1,2023-04-03,1,3,21,227,6,94567,1,0
33628,37766,1,2023-04-30,1,3,21,227,6,94565,1,0
33629,37767,2,2023-09-14,1,4,27,306,7,94568,1,0
33630,37767,2,2023-08-15,1,4,27,306,7,94569,1,0
33631,37768,1,2025-04-08,1,17,130,1435,34,94571,1,0
33632,37769,2,2025-12-31,1,30,235,2625,60,94574,1,0
33633,37772,1,2026-03-30,1,5,31,332,9,94580,1,0
33634,37774,1,2022-08-25,1,30,235,2623,59,94586,1,0
33635,37775,2,2026-05-24,1,23,174,1902,45,94587,1,0
33636,37775,1,2026-05-21,1,23,174,1902,45,94588,1,0
33637,37776,1,2023-07-29,1,10,69,751,19,94589,1,0
33638,37777,1,2022-05-07,1,13,96,1056,26,94590,1,0
33639,37777,1,2022-04-13,1,13,96,1056,26,94591,1,0
33640,37778,1,2026-04-27,1,18,138,1524,36,94595,1,0
33641,37778,1,2026-06-02,1,18,138,1524,36,94594,1,0
33642,37779,2,2023-02-07,1,13,96,1058,25,94596,1,0
33643,37779,1,2023-01-23,1,13,96,1058,25,94597,1,0
33644,37782,1,2025-06-30,1,19,143,1569,38,94604,1,0
33645,37785,1,2025-03-22,1,27,211,2335,54,94611,1,0
33646,37785,1,2025-03-09,1,27,211,2335,54,94610,1,0
33647,37786,2,2024-05-17,1,28,219,2430,56,94613,1,0
33648,37786,1,2024-05-11,1,28,219,2430,56,94612,1,0
33649,37787,1,2023-08-10,1,3,21,232,6,94616,1,0
33650,37790,2,2025-07-06,1,1,7,72,2,94622,1,0
33651,37791,2,2025-05-05,1,31,242,2700,62,94624,1,0
33652,37791,1,2025-04-29,1,31,242,2700,62,94623,1,0
33653,37794,1,2024-04-01,1,8,52,565,16,94634,1,0
33654,37795,1,2025-06-27,1,1,5,51,1,94638,1,0
33655,37798,1,2023-12-05,1,23,178,1959,46,94646,1,0
33656,37798,1,2024-01-17,1,23,178,1959,46,94644,1,0
33657,37800,1,2024-08-24,1,5,36,401,10,94653,1,0
33658,37800,1,2024-08-18,1,5,36,401,10,94654,1,0
33659,37801,1,2024-11-16,1,20,148,1606,40,94655,1,0
33660,37803,1,2026-05-19,1,31,240,2666,61,94660,1,0
33661,37803,1,2026-06-17,1,31,240,2666,61,94661,1,0
33662,37807,1,2023-11-27,1,25,195,2164,50,94671,1,0
33663,37809,1,2023-06-08,1,19,141,1543,37,94677,1,0
33664,37810,1,2024-07-27,1,23,175,1909,46,94678,1,0
33665,37811,1,2023-06-13,1,24,189,2094,48,94683,1,0
33666,37812,2,2025-09-25,1,21,159,1736,41,94686,1,0
33667,37812,1,2025-10-12,1,21,159,1736,41,94685,1,0
33668,37814,1,2026-03-27,1,17,127,1399,33,94692,1,0
33669,37815,1,2022-06-18,1,3,21,231,6,94693,1,0
33670,37816,2,2023-08-29,1,13,96,1056,26,94695,1,0
33671,37816,1,2023-09-07,1,13,96,1056,26,94694,1,0
33672,37818,2,2024-05-18,1,25,193,2134,49,94698,1,0
33673,37820,1,2023-12-15,1,15,110,1218,29,94702,1,0
33674,37822,1,2024-06-10,1,1,9,105,2,94708,1,0
33675,37822,1,2024-07-06,1,1,9,105,2,94707,1,0
33676,37823,1,2025-03-22,1,31,240,2679,62,94710,1,0
33677,37824,1,2025-01-05,1,18,138,1517,35,94711,1,0
33678,37828,1,2026-06-28,1,23,173,1889,46,94722,1,0
33679,37829,1,2025-10-08,1,28,220,2440,56,94726,1,0
33680,37830,1,2024-07-13,1,26,206,2293,52,94727,1,0
33681,37834,1,2026-04-25,1,12,90,986,24,94734,1,0
33682,37834,1,2026-06-08,1,12,90,986,24,94735,1,0
33683,37835,1,2024-12-16,1,28,219,2434,55,94737,1,0
33684,37836,1,2026-06-28,1,10,71,780,19,94739,1,0
33685,37841,1,2023-04-04,1,18,134,1477,36,94749,1,0
33686,37841,2,2023-03-19,1,18,134,1477,36,94748,1,0
33687,37843,1,2022-03-15,1,4,25,269,8,94754,1,0
33688,37844,1,2024-10-21,1,7,45,490,13,94757,1,0
33689,37846,1,2024-04-08,1,9,62,673,17,94759,1,0
33690,37847,2,2024-10-03,1,16,123,1348,31,94761,1,0
33691,37848,1,2024-07-27,1,21,158,1721,41,94764,1,0
33692,37848,1,2024-09-01,1,21,158,1721,41,94763,1,0
33693,37849,1,2023-11-01,1,12,89,970,23,94766,1,0
33694,37851,1,2023-09-01,1,1,8,84,2,94773,1,0
33695,37851,1,2023-09-02,1,1,8,84,2,94772,1,0
33696,37852,1,2026-03-11,1,23,178,1949,46,94775,1,0
33697,37852,1,2026-04-28,1,23,178,1949,46,94774,1,0
33698,37853,1,2022-11-13,1,7,45,483,14,94776,1,0
33699,37854,1,2023-06-24,1,22,165,1795,44,94780,1,0
33700,37855,2,2024-07-08,1,6,41,460,11,94781,1,0
33701,37856,2,2026-06-28,1,25,191,2112,50,94785,1,0
33702,37856,1,2026-06-28,1,25,191,2112,50,94786,1,0
33703,37857,1,2025-06-03,1,9,65,706,18,94787,1,0
33704,37860,1,2024-06-22,1,20,150,1641,39,94796,1,0
33705,37861,1,2023-06-20,1,3,22,237,6,94798,1,0
33706,37862,1,2026-06-17,1,21,159,1738,42,94799,1,0
33707,37862,1,2026-05-11,1,21,159,1738,42,94801,1,0
33708,37863,1,2022-12-22,1,16,125,1390,32,94803,1,0
33709,37864,2,2023-10-02,1,19,141,1544,37,94807,1,1
33710,37867,1,2022-06-22,1,10,69,749,20,94816,1,1
33711,37867,1,2022-05-12,1,10,69,749,20,94817,1,0
33712,37868,1,2024-07-18,1,24,188,2083,47,94821,1,0
33713,37868,1,2024-08-25,1,24,188,2083,47,94820,1,0
33714,37869,1,2025-07-03,1,11,80,883,22,94823,1,0
33715,37869,1,2025-05-18,1,11,80,883,22,94822,1,0
33716,37870,1,2024-06-27,1,27,211,2332,53,94825,1,0
33717,37871,1,2025-05-21,1,3,22,244,6,94829,1,0
33718,37872,1,2023-12-31,1,17,130,1432,33,94832,1,0
33719,37872,1,2023-12-10,1,17,130,1432,33,94830,1,0
33720,37873,1,2022-08-02,1,2,18,208,4,94834,1,0
33721,37873,2,2022-06-22,1,2,18,208,4,94835,1,0
33722,37874,1,2025-12-11,1,18,137,1510,36,94837,1,0
33723,37875,1,2026-06-26,1,29,226,2511,58,94840,1,0
33724,37876,2,2022-04-03,1,25,199,2212,49,94841,1,0
33725,37877,1,2023-09-13,1,29,229,2539,57,94843,1,0
33726,37878,1,2022-06-09,1,7,45,482,13,94844,1,0
33727,37880,2,2026-04-21,1,2,14,160,3,94848,1,0
33728,37881,1,2026-04-10,1,12,91,1007,24,94850,1,0
33729,37881,1,2026-04-07,1,12,91,1007,24,94851,1,0
33730,37886,1,2024-06-06,1,15,112,1235,30,94862,1,0
33731,37887,2,2025-03-27,1,18,138,1517,36,94867,1,0
33732,37888,2,2026-02-06,1,22,170,1860,44,94868,1,0
33733,37889,1,2022-08-18,1,22,170,1861,44,94872,1,0
33734,37890,1,2024-10-15,1,23,174,1904,46,94874,1,0
33735,37890,2,2024-09-26,1,23,174,1904,46,94875,1,0
33736,37891,1,2025-11-01,1,18,137,1512,36,94878,1,0
33737,37891,2,2025-12-17,1,18,137,1512,36,94877,1,0
33738,37894,1,2024-06-24,1,27,212,2345,53,94884,1,0
33739,37896,1,2025-01-10,1,18,137,1504,36,94887,1,0
33740,37896,1,2025-01-21,1,18,137,1504,36,94888,1,0
33741,37897,1,2024-06-05,1,11,79,870,21,94891,1,0
33742,37899,1,2022-04-27,1,31,241,2685,61,94894,1,0
33743,37900,2,2026-06-24,1,31,239,2658,62,94896,1,0
33744,37901,1,2023-11-20,1,21,159,1733,41,94897,1,0
33745,37902,1,2023-02-01,1,12,85,934,24,94899,1,0
33746,37903,1,2024-06-03,1,26,203,2253,51,94900,1,0
33747,37903,2,2024-05-16,1,26,203,2253,51,94902,1,0
33748,37906,1,2023-04-15,1,15,114,1257,30,94912,1,0
33749,37908,1,2026-02-24,1,11,82,908,22,94916,1,0
33750,37910,1,2025-02-20,1,1,6,66,1,94918,1,0
33751,37911,1,2022-08-26,1,16,125,1389,32,94924,1,0
33752,37911,2,2022-08-29,1,16,125,1389,32,94922,1,0
33753,37912,1,2026-05-28,1,6,41,451,12,94926,1,0
33754,37916,1,2025-05-15,1,13,95,1043,26,94932,1,0
33755,37917,1,2026-04-20,1,28,221,2456,55,94938,1,0
33756,37918,1,2024-02-28,1,12,84,919,23,94939,1,0
33757,37920,1,2023-08-16,1,11,79,864,21,94945,1,0
33758,37920,2,2023-07-22,1,11,79,864,21,94946,1,0
33759,37921,1,2026-01-15,1,20,146,1582,39,94948,1,0
33760,37922,1,2022-07-25,1,6,40,446,11,94950,1,0
33761,37923,2,2022-08-29,1,14,100,1087,27,94952,1,0
33762,37925,1,2024-01-28,1,22,163,1775,43,94957,1,0
33763,37926,1,2022-02-02,1,25,200,2215,49,94959,1,0
33764,37927,1,2024-10-30,1,7,47,505,13,94962,1,0
33765,37927,1,2024-11-16,1,7,47,505,13,94961,1,0
33766,37928,1,2023-10-06,1,4,25,270,7,94963,1,0
33767,37929,1,2026-06-28,1,6,41,459,11,94965,1,0
33768,37930,2,2026-05-16,1,10,74,816,20,94970,1,0
33769,37930,2,2026-06-28,1,10,74,816,20,94967,1,0
33770,37931,1,2025-10-19,1,31,242,2694,62,94973,1,0
33771,37934,1,2022-02-06,1,14,108,1204,27,94981,1,0
33772,37935,1,2023-12-21,1,20,145,1574,40,94984,1,0
33773,37935,1,2023-12-26,1,20,145,1574,40,94982,1,0
33774,37936,1,2024-07-20,1,27,210,2329,54,94986,1,0
33775,37937,1,2026-03-20,1,22,166,1816,43,94990,1,0
33776,37937,1,2026-03-14,1,22,166,1816,43,94989,1,0
33777,37938,2,2022-12-30,1,13,96,1048,25,94991,1,0
33778,37938,1,2023-01-21,1,13,96,1048,25,94992,1,0
33779,37939,1,2025-09-25,1,9,61,658,17,94995,1,0
33780,37939,1,2025-09-26,1,9,61,658,17,94997,1,0
33781,37940,1,2022-11-25,1,4,26,287,7,95000,1,0
33782,37940,1,2022-11-12,1,4,26,287,7,94999,1,0
33783,37942,1,2022-03-29,1,6,38,422,11,95005,1,0
33784,37943,1,2025-04-03,1,27,210,2328,54,95007,1,0
33785,37945,2,2025-07-05,1,21,159,1739,42,95012,1,0
33786,37945,1,2025-06-18,1,21,159,1739,42,95013,1,0
33787,37946,1,2023-12-17,1,15,115,1269,30,95015,1,0
33788,37947,1,2024-02-09,1,5,33,364,9,95016,1,0
33789,37948,1,2023-11-13,1,1,8,89,2,95019,1,0
33790,37949,1,2024-12-29,1,24,185,2037,48,95023,1,0
33791,37949,1,2024-12-28,1,24,185,2037,48,95022,1,0
33792,37952,1,2022-09-16,1,10,74,821,20,95029,1,0
33793,37952,2,2022-09-23,1,10,74,821,20,95030,1,0
33794,37954,1,2026-05-13,1,1,11,132,2,95032,1,0
33795,37955,1,2023-03-26,1,5,32,350,9,95033,1,0
33796,37955,2,2023-04-08,1,5,32,350,9,95034,1,0
33797,37957,1,2026-01-30,1,29,227,2524,57,95036,1,0
33798,37960,1,2023-07-19,1,19,141,1549,37,95043,1,0
33799,37960,1,2023-07-11,1,19,141,1549,37,95042,1,0
33800,37961,1,2022-06-14,1,21,159,1742,41,95046,1,0
33801,37963,1,2022-09-05,1,19,140,1531,38,95051,1,0
33802,37964,1,2025-08-18,1,9,66,720,17,95052,1,0
33803,37965,1,2024-07-14,1,13,97,1072,25,95053,1,0
33804,37965,1,2024-06-07,1,13,97,1072,25,95054,1,0
33805,37968,1,2022-03-29,1,31,242,2700,62,95058,1,0
33806,37970,1,2022-12-14,1,27,212,2344,53,95062,1,0
33807,37970,1,2022-11-29,1,27,212,2344,53,95060,1,0
33808,37972,1,2026-03-15,1,7,48,530,13,95067,1,0
33809,37972,2,2026-03-10,1,7,48,530,13,95068,1,0
33810,37973,1,2022-07-17,1,23,178,1950,46,95069,1,0
33811,37975,1,2026-06-28,1,30,234,2611,60,95077,1,0
33812,37976,2,2025-11-20,1,6,39,427,12,95078,1,0
33813,37978,1,2023-05-04,1,9,61,656,18,95084,1,0
33814,37980,1,2024-07-20,1,21,158,1728,41,95089,1,1
33815,37981,1,2022-06-03,1,20,149,1622,39,95091,1,0
33816,37981,1,2022-06-04,1,20,149,1622,39,95090,1,0
33817,37982,1,2026-05-14,1,7,44,477,14,95093,1,0
33818,37983,2,2024-10-24,1,30,237,2647,60,95096,1,0
33819,37985,1,2023-08-13,1,19,143,1567,38,95101,1,0
33820,37986,2,2026-01-21,1,16,124,1362,32,95102,1,0
33821,37987,1,2025-02-24,1,15,111,1227,29,95103,1,0
33822,37989,1,2022-04-15,1,27,214,2381,53,95107,1,0
33823,37990,2,2026-04-18,1,17,128,1417,33,95111,1,0
33824,37991,1,2025-03-30,1,13,95,1043,26,95113,1,0
33825,37991,1,2025-03-15,1,13,95,1043,26,95112,1,0
33826,37993,2,2023-07-16,1,14,108,1203,28,95116,1,0
33827,37995,1,2025-08-20,1,1,2,18,1,95120,1,0
33828,37995,1,2025-09-24,1,1,2,18,1,95119,1,0
33829,37996,1,2023-01-18,1,28,220,2436,56,95122,1,0
33830,37997,1,2026-03-25,1,8,58,635,16,95123,1,0
33831,37999,1,2024-03-06,1,4,28,308,8,95129,1,0
33832,38001,2,2022-11-03,1,30,237,2656,60,95133,1,0
33833,38003,1,2025-07-02,1,31,240,2676,61,95137,1,0
33834,38005,1,2023-07-18,1,31,242,2700,62,95145,1,0
33835,38006,1,2025-07-22,1,25,193,2136,49,95146,1,0
33836,38008,2,2026-05-26,1,15,115,1274,30,95151,1,0
33837,38009,1,2024-07-27,1,30,234,2612,59,95152,1,0
33838,38009,1,2024-08-02,1,30,234,2612,59,95155,1,0
33839,38010,1,2023-03-22,1,23,172,1865,46,95157,1,0
33840,38011,1,2026-02-17,1,7,46,503,13,95161,1,0
33841,38011,1,2026-03-08,1,7,46,503,13,95160,1,0
33842,38012,1,2026-01-30,1,2,16,185,4,95162,1,0
33843,38012,1,2026-02-08,1,2,16,185,4,95163,1,0
33844,38013,1,2025-03-11,1,18,138,1521,35,95165,1,0
33845,38016,1,2025-11-29,1,21,159,1745,41,95174,1,0
33846,38016,2,2025-12-24,1,21,159,1745,41,95175,1,0
33847,38017,1,2025-03-02,1,1,6,67,1,95177,1,0
33848,38020,1,2024-04-26,1,19,141,1554,37,95184,1,0
33849,38020,2,2024-05-11,1,19,141,1554,37,95186,1,0
33850,38021,1,2023-02-06,1,20,147,1601,40,95189,1,0
33851,38021,1,2023-02-23,1,20,147,1601,40,95190,1,0
33852,38022,1,2026-06-14,1,26,203,2254,51,95192,1,0
33853,38023,1,2023-12-17,1,10,75,823,19,95194,1,0
33854,38023,2,2023-12-05,1,10,75,823,19,95195,1,0
33855,38024,1,2025-03-18,1,11,82,902,22,95196,1,0
33856,38025,1,2026-05-09,1,20,146,1584,40,95197,1,0
33857,38027,1,2025-11-25,1,9,65,714,18,95203,1,0
33858,38028,2,2025-03-06,1,29,225,2494,58,95204,1,0
33859,38031,1,2025-04-29,1,10,73,802,20,95213,1,0
33860,38031,1,2025-03-29,1,10,73,802,20,95214,1,0
33861,38032,1,2026-03-10,1,14,101,1114,28,95216,1,0
33862,38032,1,2026-03-21,1,14,101,1114,28,95217,1,0
33863,38034,1,2024-03-18,1,10,70,768,20,95219,1,0
33864,38034,1,2024-04-12,1,10,70,768,20,95220,1,0
33865,38035,2,2023-01-01,1,30,235,2618,60,95221,1,0
33866,38037,1,2023-04-17,1,12,87,955,24,95228,1,0
33867,38039,1,2026-03-01,1,11,77,837,21,95234,1,0
33868,38041,1,2026-06-28,1,8,58,626,16,95238,1,0
33869,38041,1,2026-06-28,1,8,58,626,16,95239,1,0
33870,38042,2,2024-01-01,1,8,54,585,16,95240,1,0
33871,38044,1,2025-07-07,1,30,237,2644,59,95246,1,0
33872,38044,2,2025-07-11,1,30,237,2644,59,95245,1,0
33873,38046,2,2025-04-26,1,20,145,1575,40,95251,1,0
33874,38046,1,2025-04-07,1,20,145,1575,40,95252,1,0
33875,38048,1,2025-02-01,1,16,124,1362,31,95256,1,0
33876,38048,1,2024-12-28,1,16,124,1362,31,95257,1,0
33877,38050,1,2025-05-05,1,26,206,2296,52,95263,1,0
33878,38050,1,2025-05-04,1,26,206,2296,52,95262,1,0
33879,38051,1,2024-08-22,1,17,130,1444,33,95264,1,0
33880,38052,1,2022-04-16,1,4,28,308,7,95268,1,0
33881,38054,1,2026-05-03,1,5,32,341,10,95270,1,0
33882,38055,2,2023-01-22,1,31,240,2677,62,95271,1,0
33883,38055,1,2023-01-16,1,31,240,2677,62,95272,1,0
33884,38057,1,2022-04-06,1,22,162,1762,43,95276,1,0
33885,38058,1,2023-02-01,1,24,186,2053,48,95278,1,0
33886,38059,1,2026-06-10,1,2,16,185,4,95279,1,0
33887,38060,1,2026-06-28,1,23,176,1924,45,95281,1,0
33888,38060,1,2026-06-28,1,23,176,1924,45,95280,1,0
33889,38065,1,2026-02-18,1,27,212,2352,53,95298,1,0
33890,38067,2,2023-09-20,1,30,236,2639,60,95302,1,0
33891,38069,2,2023-02-04,1,19,142,1564,37,95305,1,0
33892,38069,1,2023-01-26,1,19,142,1564,37,95306,1,0
33893,38071,1,2025-01-18,1,10,70,761,20,95312,1,0
33894,38071,1,2025-02-28,1,10,70,761,20,95313,1,0
33895,38072,2,2026-02-07,1,26,207,2307,52,95314,1,0
33896,38073,1,2025-10-24,1,7,44,480,13,95317,1,0
33897,38074,1,2022-10-04,1,7,48,521,13,95319,1,0
33898,38074,1,2022-08-15,1,7,48,521,13,95318,1,0
33899,38075,1,2024-08-11,1,26,205,2282,52,95322,1,0
33900,38075,1,2024-08-05,1,26,205,2282,52,95323,1,0
33901,38076,2,2026-06-28,1,25,192,2120,49,95324,1,0
33902,38076,2,2026-06-28,1,25,192,2120,49,95326,1,0
33903,38078,1,2025-10-15,1,9,66,723,18,95330,1,0
33904,38079,1,2025-02-04,1,6,39,426,12,95331,1,0
33905,38080,2,2023-01-28,1,23,173,1880,45,95332,1,0
33906,38081,1,2024-04-10,1,6,41,460,11,95333,1,0
33907,38081,1,2024-04-03,1,6,41,460,11,95334,1,0
33908,38082,1,2024-06-18,1,25,198,2200,49,95336,1,0
33909,38082,2,2024-07-03,1,25,198,2200,49,95335,1,0
33910,38083,1,2022-04-25,1,1,9,99,2,95340,1,0
33911,38083,1,2022-05-16,1,1,9,99,2,95339,1,0
33912,38084,2,2024-12-02,1,26,202,2234,52,95343,1,0
33913,38084,1,2024-11-22,1,26,202,2234,52,95341,1,0
33914,38085,1,2026-01-17,1,24,186,2055,47,95344,1,0
33915,38085,1,2026-03-01,1,24,186,2055,47,95345,1,0
33916,38086,2,2022-07-23,1,5,30,329,9,95348,1,0
33917,38087,1,2026-02-25,1,18,134,1467,35,95349,1,0
33918,38087,2,2026-03-25,1,18,134,1467,35,95350,1,0
33919,38088,1,2026-03-20,1,16,119,1309,32,95351,1,0
33920,38088,1,2026-04-14,1,16,119,1309,32,95352,1,0
33921,38089,1,2023-12-21,1,19,141,1542,37,95353,1,0
33922,38089,1,2023-12-24,1,19,141,1542,37,95354,1,0
33923,38090,1,2022-11-29,1,27,210,2326,53,95355,1,0
33924,38090,1,2022-11-12,1,27,210,2326,53,95356,1,0
33925,38092,1,2022-02-24,1,4,25,279,7,95359,1,0
33926,38093,2,2022-07-09,1,20,146,1589,40,95360,1,0
33927,38095,1,2026-06-28,1,14,107,1198,28,95363,1,0
33928,38097,1,2026-06-28,1,4,28,311,8,95369,1,0
33929,38098,1,2026-06-02,1,4,28,307,8,95371,1,0
33930,38099,1,2025-09-21,1,16,124,1370,32,95375,1,0
33931,38101,2,2026-06-16,1,2,16,178,4,95380,1,0
33932,38101,1,2026-04-26,1,2,16,178,4,95381,1,0
33933,38102,2,2024-10-12,1,31,241,2692,62,95383,1,0
33934,38103,2,2022-01-15,1,27,212,2347,53,95384,1,0
33935,38103,2,2022-03-02,1,27,212,2347,53,95385,1,0
33936,38104,2,2026-06-28,1,20,149,1617,40,95386,1,0
33937,38106,2,2026-04-23,1,20,149,1621,39,95389,1,0
33938,38107,1,2025-10-11,1,10,71,772,20,95392,1,0
33939,38108,1,2022-09-09,1,7,48,524,14,95393,1,0
33940,38108,1,2022-10-06,1,7,48,524,14,95394,1,0
33941,38110,1,2024-12-07,1,11,77,835,22,95398,1,0
33942,38113,2,2024-10-07,1,17,127,1395,34,95404,1,0
33943,38114,1,2024-09-01,1,15,111,1229,29,95409,1,0
33944,38114,1,2024-10-13,1,15,111,1229,29,95410,1,0
33945,38115,1,2025-03-28,1,15,111,1224,30,95412,1,0
33946,38117,2,2025-10-15,1,27,215,2387,54,95415,1,0
33947,38119,2,2025-01-24,1,21,155,1691,41,95418,1,1
33948,38119,1,2024-12-16,1,21,155,1691,41,95420,1,0
33949,38120,1,2022-07-29,1,11,77,842,22,95422,1,0
33950,38121,1,2022-02-20,1,1,11,125,2,95424,1,0
33951,38124,1,2024-06-03,1,8,59,647,16,95431,1,0
33952,38125,1,2025-06-30,1,7,48,518,13,95434,1,0
33953,38126,1,2022-02-24,1,1,4,33,2,95437,1,0
33954,38127,2,2026-03-21,1,31,241,2689,61,95440,1,0
33955,38128,1,2026-01-30,1,17,128,1402,34,95441,1,0
33956,38128,1,2026-03-01,1,17,128,1402,34,95442,1,0
33957,38129,1,2026-02-02,1,10,73,802,19,95444,1,0
33958,38130,1,2025-10-04,1,4,28,319,8,95450,1,0
33959,38130,1,2025-10-28,1,4,28,319,8,95448,1,0
33960,38131,1,2025-08-07,1,29,229,2541,57,95452,1,0
33961,38131,1,2025-09-08,1,29,229,2541,57,95451,1,0
33962,38132,1,2026-06-11,1,5,33,360,10,95453,1,0
33963,38133,1,2025-09-26,1,21,154,1675,41,95455,1,0
33964,38134,2,2025-09-01,1,16,118,1298,31,95458,1,0
33965,38137,1,2026-06-28,1,6,39,425,12,95465,1,0
33966,38138,1,2024-05-15,1,16,118,1298,32,95469,1,0
33967,38139,1,2023-05-24,1,6,38,410,12,95471,1,0
33968,38140,1,2025-04-29,1,10,74,819,19,95472,1,0
33969,38142,1,2025-02-02,1,2,16,184,4,95478,1,0
33970,38143,1,2023-10-21,1,10,75,829,20,95481,1,0
33971,38144,1,2022-04-21,1,22,165,1796,43,95482,1,0
33972,38144,1,2022-05-28,1,22,165,1796,43,95485,1,0
33973,38145,1,2022-05-30,1,25,200,2223,50,95488,1,0
33974,38145,2,2022-06-07,1,25,200,2223,50,95486,1,0
33975,38148,2,2023-11-10,1,21,156,1700,42,95500,1,0
33976,38148,1,2023-11-20,1,21,156,1700,42,95498,1,0
33977,38149,1,2025-07-15,1,22,164,1786,43,95501,1,0
33978,38149,2,2025-07-13,1,22,164,1786,43,95502,1,0
33979,38150,1,2024-04-03,1,24,186,2052,48,95504,1,0
33980,38151,1,2022-06-07,1,5,30,325,9,95507,1,0
33981,38151,1,2022-08-01,1,5,30,325,9,95505,1,0
33982,38152,1,2025-03-08,1,19,143,1572,38,95508,1,0
33983,38155,1,2023-10-12,1,6,38,417,12,95517,1,0
33984,38156,1,2026-03-27,1,18,132,1455,36,95518,1,0
33985,38158,2,2026-06-08,1,20,151,1646,39,95526,1,0
33986,38159,1,2026-02-16,1,11,77,838,21,95527,1,0
33987,38159,1,2026-03-03,1,11,77,838,21,95528,1,0
33988,38160,2,2024-09-16,1,9,64,697,18,95529,1,0
33989,38163,2,2022-09-04,1,18,132,1454,35,95534,1,0
33990,38163,1,2022-08-06,1,18,132,1454,35,95535,1,0
33991,38165,2,2024-09-15,1,16,125,1381,32,95541,1,0
33992,38166,1,2025-09-06,1,1,11,126,2,95543,1,0
33993,38168,1,2026-05-02,1,9,62,674,18,95546,1,0
33994,38168,1,2026-05-21,1,9,62,674,18,95547,1,0
33995,38169,1,2025-04-23,1,21,158,1729,42,95550,1,0
33996,38170,2,2023-07-12,1,6,40,443,12,95555,1,0
33997,38171,1,2025-07-23,1,14,103,1137,27,95558,1,0
33998,38172,1,2023-07-02,1,30,236,2631,60,95559,1,0
33999,38175,1,2025-07-23,1,28,221,2452,56,95564,1,0
34000,38179,2,2022-03-13,1,17,127,1397,33,95571,1,0
34001,38180,1,2023-04-06,1,28,219,2435,56,95572,1,0
34002,38181,2,2022-05-23,1,4,28,314,7,95573,1,0
34003,38183,1,2025-11-29,1,9,64,689,17,95578,1,0
34004,38183,2,2025-11-19,1,9,64,689,17,95577,1,0
34005,38184,1,2024-04-12,1,8,58,628,15,95580,1,0
34006,38188,1,2026-04-06,1,19,142,1565,38,95593,1,0
34007,38189,2,2022-07-10,1,18,135,1484,35,95595,1,0
34008,38189,1,2022-06-22,1,18,135,1484,35,95596,1,0
34009,38193,1,2026-04-09,1,18,133,1463,36,95605,1,0
34010,38193,1,2026-04-09,1,18,133,1463,36,95606,1,0
34011,38195,2,2022-09-12,1,11,78,857,21,95609,1,0
