CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
40041,IT,66C,1,1
40042,POCSO,8,1,1
40042,IT,67,2,2
40043,IPC,354,1,1
40043,IT,66C,2,2
40044,NDPS,20,1,1
40044,NDPS,20,2,2
40044,MV,196,3,3
40045,MV,196,1,1
40046,IPC,324,1,1
40046,IT,66C,2,2
40046,IT,66,3,3
40047,POCSO,8,1,1
40047,POCSO,8,2,2
40047,IPC,392,3,3
40048,IPC,354,1,1
40049,IT,67,1,1
40049,IPC,406,2,2
40049,IPC,376,3,3
40050,IPC,324,1,1
40051,ARMS,25,1,1
40052,POCSO,8,1,1
40052,NDPS,8,2,2
40052,MV,184,3,3
40053,MV,185,1,1
40053,IPC,392,2,2
40054,IT,66D,1,1
40054,ARMS,27,2,2
40055,MV,196,1,1
40055,POCSO,8,2,2
40056,IPC,376,1,1
40056,POCSO,6,2,2
40056,POCSO,6,3,3
40057,POCSO,4,1,1
40057,MV,185,2,2
40057,IPC,324,3,3
40058,MV,196,1,1
40059,POCSO,10,1,1
40059,POCSO,6,2,2
40060,IPC,392,1,1
40061,IPC,376,1,1
40062,ARMS,27,1,1
40062,IPC,354,2,2
40063,IPC,406,1,1
40064,IT,66,1,1
40065,NDPS,21,1,1
40065,NDPS,20,2,2
40066,POCSO,4,1,1
40066,NDPS,8,2,2
40067,NDPS,22,1,1
40068,IPC,307,1,1
40068,POCSO,8,2,2
40069,POCSO,4,1,1
40069,IT,66C,2,2
40070,ARMS,25,1,1
40071,MV,185,1,1
40071,POCSO,8,2,2
40071,IT,66D,3,3
40072,POCSO,6,1,1
40072,IT,67,2,2
40073,IT,67,1,1
40073,MV,184,2,2
40074,MV,184,1,1
40075,POCSO,6,1,1
40075,POCSO,4,2,2
40075,ARMS,27,3,3
40076,POCSO,4,1,1
40076,POCSO,8,2,2
40076,IPC,307,3,3
40077,POCSO,8,1,1
40077,POCSO,4,2,2
40077,MV,184,3,3
40078,ARMS,25,1,1
40078,IPC,323,2,2
40079,IT,66C,1,1
40080,MV,184,1,1
40081,MV,185,1,1
40081,ARMS,27,2,2
40082,POCSO,8,1,1
40082,IPC,406,2,2
40082,NDPS,22,3,3
40083,IPC,392,1,1
40083,MV,184,2,2
40083,ARMS,27,3,3
40084,ARMS,25,1,1
40084,MV,185,2,2
40084,ARMS,27,3,3
40085,MV,184,1,1
40085,POCSO,4,2,2
40085,ARMS,25,3,3
40086,IT,66C,1,1
40086,POCSO,6,2,2
40086,IPC,307,3,3
40087,POCSO,10,1,1
40087,ARMS,27,2,2
40087,POCSO,4,3,3
40088,POCSO,6,1,1
40088,NDPS,8,2,2
40089,IT,66D,1,1
40089,ARMS,25,2,2
40090,MV,184,1,1
40090,NDPS,22,2,2
40090,IPC,392,3,3
40091,NDPS,20,1,1
40091,ARMS,25,2,2
40092,MV,184,1,1
40092,IPC,498A,2,2
40093,IPC,376,1,1
40093,IT,67,2,2
40093,MV,196,3,3
40094,IT,66C,1,1
40094,NDPS,8,2,2
40095,ARMS,25,1,1
40096,NDPS,20,1,1
40096,IPC,324,2,2
40097,ARMS,25,1,1
40097,ARMS,25,2,2
40098,ARMS,25,1,1
40098,ARMS,27,2,2
40099,MV,196,1,1
40099,IT,66C,2,2
40100,IPC,376,1,1
40101,IPC,324,1,1
40101,ARMS,27,2,2
40102,NDPS,22,1,1
40102,NDPS,21,2,2
40102,POCSO,8,3,3
40103,ARMS,27,1,1
40103,IT,67,2,2
40103,IT,66,3,3
40104,POCSO,6,1,1
40105,ARMS,27,1,1
40106,NDPS,21,1,1
40107,IT,66C,1,1
40108,MV,196,1,1
40108,NDPS,22,2,2
40108,ARMS,27,3,3
40109,POCSO,6,1,1
40109,NDPS,22,2,2
40109,ARMS,25,3,3
40110,POCSO,4,1,1
40110,IPC,324,2,2
40110,POCSO,4,3,3
40111,NDPS,22,1,1
40112,NDPS,21,1,1
40112,ARMS,27,2,2
40112,POCSO,10,3,3
40113,POCSO,8,1,1
40113,IPC,324,2,2
40114,NDPS,22,1,1
40114,ARMS,25,2,2
40114,IT,66,3,3
40115,NDPS,22,1,1
40116,NDPS,20,1,1
40116,NDPS,21,2,2
40117,POCSO,6,1,1
40117,MV,184,2,2
40117,POCSO,4,3,3
40118,NDPS,8,1,1
40118,IPC,392,2,2
40118,ARMS,25,3,3
40119,POCSO,10,1,1
40119,MV,185,2,2
40120,IT,67,1,1
40121,NDPS,22,1,1
40121,POCSO,6,2,2
40121,IT,66D,3,3
40122,ARMS,27,1,1
40122,MV,185,2,2
40122,ARMS,27,3,3
40123,MV,185,1,1
40123,ARMS,27,2,2
40123,ARMS,27,3,3
40124,MV,184,1,1
40124,MV,184,2,2
40124,MV,184,3,3
40125,NDPS,21,1,1
40126,NDPS,22,1,1
40126,MV,185,2,2
40127,ARMS,27,1,1
40127,MV,185,2,2
40128,ARMS,27,1,1
40128,ARMS,25,2,2
40129,ARMS,25,1,1
40130,IT,66,1,1
40130,IT,66D,2,2
40130,MV,196,3,3
40131,POCSO,4,1,1
40131,NDPS,20,2,2
40131,POCSO,10,3,3
40132,IPC,406,1,1
40132,IT,66C,2,2
40132,POCSO,6,3,3
40133,MV,184,1,1
40133,IT,67,2,2
40134,MV,185,1,1
40135,POCSO,6,1,1
40135,MV,184,2,2
40136,MV,184,1,1
40136,IT,66,2,2
40136,NDPS,22,3,3
40137,IPC,379,1,1
40137,IPC,379,2,2
40138,NDPS,22,1,1
40138,IPC,406,2,2
40139,MV,185,1,1
40139,POCSO,4,2,2
40139,MV,185,3,3
40140,MV,185,1,1
40140,IPC,324,2,2
40140,MV,196,3,3
40141,NDPS,20,1,1
40142,ARMS,27,1,1
40142,ARMS,25,2,2
40142,NDPS,20,3,3
40143,MV,196,1,1
40143,ARMS,25,2,2
40143,MV,184,3,3
40144,IPC,307,1,1
40145,IT,66,1,1
40145,IT,66D,2,2
40146,POCSO,6,1,1
40146,NDPS,21,2,2
40147,ARMS,25,1,1
40147,ARMS,27,2,2
40147,NDPS,8,3,3
40148,POCSO,10,1,1
40148,MV,196,2,2
40149,IPC,392,1,1
40149,ARMS,27,2,2
40150,IPC,498A,1,1
40150,IPC,354,2,2
40151,MV,184,1,1
40151,ARMS,27,2,2
40152,IPC,392,1,1
40152,NDPS,21,2,2
40152,ARMS,27,3,3
40153,MV,185,1,1
40153,IPC,379,2,2
40153,ARMS,25,3,3
40154,IPC,420,1,1
40154,POCSO,6,2,2
40154,ARMS,27,3,3
40155,IT,66,1,1
40156,NDPS,21,1,1
40156,ARMS,25,2,2
40157,ARMS,27,1,1
40157,IT,66,2,2
40158,POCSO,10,1,1
40158,IT,67,2,2
40158,IPC,406,3,3
40159,POCSO,6,1,1
40159,POCSO,6,2,2
40159,ARMS,27,3,3
40160,MV,196,1,1
40160,IT,66C,2,2
40160,ARMS,27,3,3
40161,IT,66,1,1
40161,IPC,376,2,2
40161,MV,184,3,3
40162,NDPS,8,1,1
40162,MV,196,2,2
40163,MV,184,1,1
40164,ARMS,25,1,1
40164,NDPS,20,2,2
40164,NDPS,8,3,3
40165,ARMS,25,1,1
40166,MV,184,1,1
40166,POCSO,4,2,2
40166,NDPS,22,3,3
40167,IPC,420,1,1
40168,NDPS,20,1,1
40168,ARMS,27,2,2
40168,NDPS,21,3,3
40169,NDPS,20,1,1
40169,POCSO,6,2,2
40170,NDPS,21,1,1
40170,ARMS,27,2,2
40171,POCSO,10,1,1
40171,ARMS,25,2,2
40172,ARMS,27,1,1
40173,IT,66,1,1
40173,NDPS,22,2,2
40173,IPC,354,3,3
40174,IT,67,1,1
40175,ARMS,25,1,1
40176,ARMS,25,1,1
40177,MV,185,1,1
40177,MV,196,2,2
40178,IT,67,1,1
40179,IPC,307,1,1
40180,POCSO,6,1,1
40180,MV,196,2,2
40180,MV,185,3,3
40181,ARMS,25,1,1
40182,IPC,498A,1,1
40182,NDPS,8,2,2
40182,ARMS,25,3,3
40183,ARMS,25,1,1
40183,POCSO,6,2,2
40184,ARMS,25,1,1
40184,IT,66,2,2
40184,POCSO,6,3,3
40185,MV,185,1,1
40186,IPC,323,1,1
40187,ARMS,25,1,1
40188,POCSO,6,1,1
40188,NDPS,8,2,2
40189,POCSO,8,1,1
40189,IT,67,2,2
40189,IT,66D,3,3
40190,ARMS,25,1,1
40191,IT,66D,1,1
40192,ARMS,27,1,1
40192,NDPS,22,2,2
40192,IT,67,3,3
40193,IT,66D,1,1
40193,IPC,324,2,2
40194,ARMS,25,1,1
40194,NDPS,8,2,2
40194,ARMS,25,3,3
40195,NDPS,22,1,1
40195,IPC,498A,2,2
40196,IPC,406,1,1
40196,POCSO,10,2,2
40196,ARMS,25,3,3
40197,POCSO,4,1,1
40197,IT,67,2,2
40197,IT,66,3,3
40198,IPC,420,1,1
40199,NDPS,8,1,1
40199,IT,66D,2,2
40199,POCSO,8,3,3
40200,IPC,498A,1,1
40200,IPC,324,2,2
40200,POCSO,10,3,3
40201,NDPS,8,1,1
40201,IT,66C,2,2
40202,IPC,302,1,1
40203,MV,185,1,1
40203,MV,185,2,2
40204,POCSO,6,1,1
40204,MV,185,2,2
40205,NDPS,20,1,1
40205,POCSO,10,2,2
40206,ARMS,25,1,1
40206,MV,196,2,2
40207,NDPS,8,1,1
40207,POCSO,8,2,2
40207,IPC,376,3,3
40208,POCSO,6,1,1
40208,POCSO,4,2,2
40209,NDPS,20,1,1
40210,POCSO,10,1,1
40210,IT,67,2,2
40210,POCSO,6,3,3
40211,ARMS,25,1,1
40211,MV,185,2,2
40211,MV,196,3,3
40212,NDPS,8,1,1
40212,POCSO,6,2,2
40212,ARMS,25,3,3
40213,NDPS,8,1,1
40213,POCSO,10,2,2
40214,IPC,376,1,1
40215,IPC,354,1,1
40216,MV,185,1,1
40216,NDPS,20,2,2
40217,NDPS,20,1,1
40217,NDPS,8,2,2
40218,IPC,376,1,1
40218,IPC,307,2,2
40218,IPC,324,3,3
40219,IPC,307,1,1
40219,NDPS,20,2,2
40220,POCSO,10,1,1
40220,ARMS,27,2,2
40220,IPC,324,3,3
40221,MV,185,1,1
40221,IT,67,2,2
40222,NDPS,20,1,1
40223,POCSO,4,1,1
40223,IT,67,2,2
40223,IPC,354,3,3
40224,NDPS,22,1,1
40224,POCSO,8,2,2
40225,IPC,392,1,1
40225,POCSO,4,2,2
40225,MV,196,3,3
40226,NDPS,21,1,1
40227,MV,184,1,1
40227,IT,66C,2,2
40227,POCSO,10,3,3
40228,IPC,324,1,1
40229,IPC,302,1,1
40229,IPC,376,2,2
40229,IT,66D,3,3
40230,MV,196,1,1
40230,NDPS,8,2,2
40230,IT,67,3,3
40231,MV,185,1,1
40231,MV,184,2,2
40231,IPC,354,3,3
40232,POCSO,4,1,1
40233,MV,196,1,1
40233,IPC,324,2,2
40234,ARMS,25,1,1
40234,POCSO,8,2,2
40235,ARMS,25,1,1
40235,NDPS,21,2,2
40236,IT,67,1,1
40236,IT,67,2,2
40236,IT,66D,3,3
40237,IPC,406,1,1
40237,IPC,406,2,2
40238,ARMS,25,1,1
40238,NDPS,20,2,2
40239,MV,196,1,1
40239,POCSO,8,2,2
40239,POCSO,4,3,3
40240,NDPS,20,1,1
40241,IT,67,1,1
40241,ARMS,25,2,2
40241,IT,67,3,3
40242,IT,66,1,1
40242,POCSO,6,2,2
40242,NDPS,22,3,3
40243,NDPS,20,1,1
40243,POCSO,8,2,2
40243,NDPS,8,3,3
40244,POCSO,8,1,1
40244,IPC,302,2,2
40245,ARMS,25,1,1
40246,IPC,376,1,1
40246,POCSO,4,2,2
40246,ARMS,25,3,3
40247,IT,66C,1,1
40247,IT,67,2,2
40247,IPC,392,3,3
40248,ARMS,27,1,1
40248,IPC,420,2,2
40249,NDPS,22,1,1
40249,ARMS,27,2,2
40250,IPC,420,1,1
40250,IT,67,2,2
40251,IPC,354,1,1
40252,IT,66C,1,1
40252,IT,67,2,2
40252,IPC,379,3,3
40253,ARMS,25,1,1
40253,POCSO,8,2,2
40254,NDPS,20,1,1
40255,IPC,324,1,1
40255,NDPS,22,2,2
40256,ARMS,25,1,1
40256,IT,67,2,2
40256,IT,66D,3,3
40257,MV,196,1,1
40257,ARMS,25,2,2
40257,ARMS,25,3,3
40258,ARMS,27,1,1
40259,IPC,323,1,1
40259,IT,66,2,2
40259,NDPS,22,3,3
40260,POCSO,6,1,1
40260,IPC,307,2,2
40260,ARMS,25,3,3
40261,POCSO,4,1,1
40262,IT,66C,1,1
40263,IPC,354,1,1
40263,ARMS,25,2,2
40263,IT,66D,3,3
40264,IPC,392,1,1
40264,MV,184,2,2
40264,POCSO,6,3,3
40265,MV,196,1,1
40265,IT,66D,2,2
40266,ARMS,27,1,1
40266,IT,66,2,2
40267,ARMS,27,1,1
40267,POCSO,10,2,2
40267,POCSO,10,3,3
40268,IPC,379,1,1
40268,NDPS,22,2,2
40268,ARMS,27,3,3
40269,ARMS,25,1,1
40270,ARMS,27,1,1
40270,IT,66C,2,2
40271,IPC,354,1,1
40272,ARMS,25,1,1
40273,ARMS,25,1,1
40274,ARMS,25,1,1
40274,IT,67,2,2
40274,MV,185,3,3
40275,POCSO,4,1,1
40275,ARMS,27,2,2
40275,IPC,392,3,3
40276,MV,196,1,1
40277,NDPS,21,1,1
40277,NDPS,21,2,2
40278,POCSO,6,1,1
40279,POCSO,10,1,1
40279,IT,66,2,2
40279,NDPS,8,3,3
40280,MV,185,1,1
40280,NDPS,8,2,2
40281,ARMS,27,1,1
40282,ARMS,27,1,1
40282,NDPS,8,2,2
40282,NDPS,21,3,3
40283,IT,66,1,1
40283,ARMS,27,2,2
40283,ARMS,27,3,3
40284,POCSO,8,1,1
40284,IPC,498A,2,2
40285,MV,185,1,1
40285,NDPS,8,2,2
40285,IT,67,3,3
40286,POCSO,10,1,1
40286,IT,67,2,2
40287,POCSO,4,1,1
40287,ARMS,25,2,2
40287,IPC,420,3,3
40288,IT,66,1,1
40288,IT,67,2,2
40289,IT,67,1,1
40289,ARMS,27,2,2
40290,NDPS,20,1,1
40290,IT,66C,2,2
40290,ARMS,25,3,3
40291,ARMS,27,1,1
40292,IPC,406,1,1
40293,IPC,379,1,1
40294,IPC,376,1,1
40294,POCSO,10,2,2
40295,ARMS,27,1,1
40295,ARMS,27,2,2
40296,NDPS,22,1,1
40297,ARMS,25,1,1
40297,POCSO,6,2,2
40298,ARMS,27,1,1
40298,ARMS,27,2,2
40299,MV,185,1,1
40299,ARMS,27,2,2
40299,POCSO,10,3,3
40300,NDPS,20,1,1
40300,POCSO,8,2,2
40300,POCSO,10,3,3
40301,POCSO,8,1,1
40301,MV,196,2,2
40301,NDPS,22,3,3
40302,MV,184,1,1
40302,NDPS,21,2,2
40303,IPC,376,1,1
40303,POCSO,8,2,2
40304,IT,66C,1,1
40304,IPC,324,2,2
40305,ARMS,27,1,1
40305,IPC,376,2,2
40305,NDPS,8,3,3
40306,MV,184,1,1
40306,IT,66C,2,2
40307,MV,185,1,1
40307,IT,66D,2,2
40307,NDPS,21,3,3
40308,IPC,392,1,1
40308,NDPS,20,2,2
40308,NDPS,21,3,3
40309,IPC,420,1,1
40309,NDPS,21,2,2
40309,MV,184,3,3
40310,POCSO,8,1,1
40310,IT,66D,2,2
40311,ARMS,25,1,1
40311,NDPS,8,2,2
40312,NDPS,22,1,1
40313,POCSO,6,1,1
40313,POCSO,4,2,2
40313,POCSO,8,3,3
40314,IPC,498A,1,1
40314,IPC,379,2,2
40315,IPC,354,1,1
40316,NDPS,22,1,1
40316,ARMS,27,2,2
40316,MV,196,3,3
40317,IT,67,1,1
40318,NDPS,20,1,1
40318,NDPS,8,2,2
40319,IT,66C,1,1
40320,ARMS,25,1,1
40320,IT,67,2,2
40320,IT,66,3,3
40321,IPC,307,1,1
40321,IT,66,2,2
40321,NDPS,22,3,3
40322,IPC,498A,1,1
40322,ARMS,25,2,2
40322,POCSO,4,3,3
40323,MV,185,1,1
40323,ARMS,27,2,2
40324,NDPS,8,1,1
40324,MV,196,2,2
40325,ARMS,25,1,1
40325,ARMS,27,2,2
40326,IPC,302,1,1
40327,MV,185,1,1
40327,POCSO,10,2,2
40328,ARMS,27,1,1
40328,ARMS,25,2,2
40329,MV,196,1,1
40330,NDPS,8,1,1
40331,NDPS,8,1,1
40331,MV,185,2,2
40332,ARMS,27,1,1
40332,IPC,392,2,2
40332,MV,185,3,3
40333,IPC,392,1,1
40334,IPC,376,1,1
40335,MV,185,1,1
40335,IPC,307,2,2
40335,POCSO,6,3,3
40336,ARMS,25,1,1
40336,ARMS,27,2,2
40336,ARMS,27,3,3
40337,IT,66,1,1
40337,MV,196,2,2
40337,ARMS,25,3,3
40338,MV,196,1,1
40339,IPC,406,1,1
40339,IPC,354,2,2
40340,IT,67,1,1
40340,POCSO,10,2,2
40341,MV,185,1,1
40342,MV,185,1,1
40342,MV,185,2,2
40343,IT,66D,1,1
40344,IPC,324,1,1
40344,ARMS,27,2,2
40344,MV,196,3,3
40345,IT,66,1,1
40345,POCSO,10,2,2
40345,MV,185,3,3
40346,NDPS,22,1,1
40347,IT,67,1,1
40347,ARMS,27,2,2
40348,IPC,498A,1,1
40348,MV,196,2,2
40349,ARMS,27,1,1
40350,POCSO,10,1,1
40350,POCSO,10,2,2
40350,NDPS,22,3,3
40351,NDPS,21,1,1
40351,ARMS,27,2,2
40351,IPC,323,3,3
40352,ARMS,27,1,1
40352,MV,196,2,2
40352,IT,67,3,3
40353,IPC,420,1,1
40353,MV,185,2,2
40354,POCSO,10,1,1
40354,POCSO,4,2,2
40355,NDPS,8,1,1
40355,ARMS,27,2,2
40356,IPC,379,1,1
40356,MV,184,2,2
40357,NDPS,8,1,1
40357,ARMS,25,2,2
40357,ARMS,27,3,3
40358,IT,67,1,1
40359,IT,66D,1,1
40360,ARMS,27,1,1
40360,ARMS,27,2,2
40361,IPC,354,1,1
40362,ARMS,27,1,1
40362,MV,185,2,2
40363,NDPS,20,1,1
40364,POCSO,10,1,1
40364,IT,67,2,2
40364,NDPS,22,3,3
40365,POCSO,4,1,1
40365,MV,196,2,2
40365,POCSO,8,3,3
40366,POCSO,6,1,1
40366,NDPS,21,2,2
40367,ARMS,27,1,1
40368,POCSO,8,1,1
40368,NDPS,22,2,2
40369,IT,67,1,1
40370,IT,66D,1,1
40370,POCSO,6,2,2
40370,NDPS,8,3,3
40371,MV,196,1,1
40372,MV,196,1,1
40373,NDPS,20,1,1
40373,ARMS,27,2,2
40374,NDPS,8,1,1
40374,NDPS,20,2,2
40375,NDPS,22,1,1
40375,POCSO,4,2,2
40376,POCSO,4,1,1
40376,ARMS,27,2,2
40377,NDPS,8,1,1
40378,POCSO,10,1,1
40378,ARMS,27,2,2
40379,MV,196,1,1
40380,POCSO,4,1,1
40380,NDPS,22,2,2
40381,NDPS,22,1,1
40381,NDPS,21,2,2
40381,ARMS,25,3,3
40382,IT,66,1,1
40383,ARMS,27,1,1
40383,IT,66,2,2
40383,IT,66D,3,3
40384,IT,66,1,1
40384,IPC,392,2,2
40384,IT,66D,3,3
40385,ARMS,27,1,1
40385,IPC,376,2,2
40386,IT,66C,1,1
40387,ARMS,25,1,1
40388,MV,184,1,1
40388,ARMS,25,2,2
40389,IT,66,1,1
40390,IPC,498A,1,1
40391,POCSO,10,1,1
40391,POCSO,10,2,2
40392,ARMS,25,1,1
40392,MV,185,2,2
40392,IT,67,3,3
40393,IPC,323,1,1
40393,POCSO,6,2,2
40393,IPC,323,3,3
40394,IT,66D,1,1
40394,NDPS,20,2,2
40395,NDPS,21,1,1
40395,ARMS,25,2,2
40396,IPC,376,1,1
40396,IPC,379,2,2
40396,IT,66D,3,3
40397,MV,184,1,1
40398,MV,196,1,1
40399,POCSO,8,1,1
40399,IT,66D,2,2
40400,NDPS,22,1,1
40400,POCSO,10,2,2
40401,IT,67,1,1
40401,IPC,323,2,2
40401,POCSO,4,3,3
40402,ARMS,27,1,1
40402,MV,196,2,2
40402,POCSO,8,3,3
40403,NDPS,21,1,1
40403,IPC,406,2,2
40404,ARMS,27,1,1
40405,IT,66C,1,1
40405,IPC,376,2,2
40406,POCSO,6,1,1
40406,IT,66D,2,2
40406,ARMS,25,3,3
40407,MV,185,1,1
40407,NDPS,21,2,2
40408,POCSO,10,1,1
40409,IT,66C,1,1
40409,NDPS,8,2,2
40409,NDPS,21,3,3
40410,ARMS,25,1,1
40411,ARMS,27,1,1
40411,NDPS,21,2,2
40411,POCSO,4,3,3
40412,ARMS,25,1,1
40412,MV,196,2,2
40412,IT,67,3,3
40413,POCSO,8,1,1
40413,IPC,392,2,2
40414,POCSO,8,1,1
40415,IT,66D,1,1
40415,MV,185,2,2
40415,IPC,379,3,3
40416,MV,196,1,1
40416,IPC,307,2,2
40417,ARMS,27,1,1
40417,MV,185,2,2
40418,IPC,323,1,1
40418,MV,185,2,2
40418,MV,184,3,3
40419,IPC,379,1,1
40419,IPC,406,2,2
40420,POCSO,10,1,1
40420,NDPS,22,2,2
40420,MV,184,3,3
40421,MV,185,1,1
40421,NDPS,8,2,2
40421,IT,67,3,3
40422,ARMS,27,1,1
40423,NDPS,21,1,1
40423,IT,67,2,2
40423,IPC,498A,3,3
40424,ARMS,25,1,1
40424,IT,66C,2,2
40424,POCSO,8,3,3
40425,NDPS,20,1,1
40425,POCSO,6,2,2
40425,MV,196,3,3
40426,IT,67,1,1
40426,POCSO,8,2,2
40427,IT,66C,1,1
40427,POCSO,6,2,2
40427,NDPS,21,3,3
40428,POCSO,4,1,1
40428,ARMS,25,2,2
40428,ARMS,25,3,3
40429,IT,66D,1,1
40430,IT,67,1,1
40430,NDPS,20,2,2
40430,POCSO,8,3,3
40431,NDPS,20,1,1
40431,IT,67,2,2
40432,POCSO,10,1,1
40432,MV,196,2,2
40433,IPC,498A,1,1
40433,ARMS,27,2,2
40433,IT,66C,3,3
40434,POCSO,4,1,1
40434,IT,66D,2,2
40434,POCSO,10,3,3
40435,NDPS,22,1,1
40436,NDPS,20,1,1
40436,ARMS,25,2,2
40436,ARMS,25,3,3
40437,IT,66,1,1
40437,ARMS,27,2,2
40438,IPC,392,1,1
40438,MV,185,2,2
40438,ARMS,27,3,3
40439,NDPS,8,1,1
40439,NDPS,22,2,2
40440,ARMS,27,1,1
40440,IT,67,2,2
40440,NDPS,22,3,3
40441,ARMS,27,1,1
40441,POCSO,4,2,2
40441,IPC,420,3,3
40442,IT,66D,1,1
40442,ARMS,27,2,2
40442,ARMS,25,3,3
40443,POCSO,8,1,1
40443,IT,66C,2,2
40444,IT,66D,1,1
40444,MV,185,2,2
40444,IT,66,3,3
40445,POCSO,8,1,1
40445,NDPS,20,2,2
40446,MV,196,1,1
40446,IPC,379,2,2
40447,NDPS,20,1,1
40448,POCSO,10,1,1
40448,ARMS,25,2,2
40449,POCSO,6,1,1
40449,MV,184,2,2
40450,IPC,323,1,1
40451,IT,67,1,1
40451,POCSO,10,2,2
40452,NDPS,20,1,1
40452,IPC,498A,2,2
40453,ARMS,27,1,1
40453,IT,66C,2,2
40453,IT,66,3,3
40454,POCSO,8,1,1
40454,POCSO,6,2,2
40454,IT,66D,3,3
40455,IT,66,1,1
40455,NDPS,22,2,2
40456,IT,66C,1,1
40457,IT,66,1,1
40458,NDPS,20,1,1
40458,MV,184,2,2
40458,IPC,354,3,3
40459,IPC,420,1,1
40460,IPC,392,1,1
40460,IPC,420,2,2
40460,IPC,354,3,3
40461,MV,184,1,1
40461,ARMS,27,2,2
40461,IPC,420,3,3
40462,NDPS,8,1,1
40463,ARMS,27,1,1
40464,IT,66,1,1
40465,IPC,420,1,1
40465,MV,184,2,2
40465,IT,66C,3,3
40466,IPC,354,1,1
40466,MV,196,2,2
40466,NDPS,22,3,3
40467,POCSO,8,1,1
40468,IPC,376,1,1
40468,ARMS,25,2,2
40469,POCSO,4,1,1
40469,IT,66,2,2
40469,IT,66C,3,3
40470,IPC,392,1,1
40471,IT,66,1,1
40472,IT,66C,1,1
40472,NDPS,8,2,2
40473,ARMS,25,1,1
40473,MV,196,2,2
40473,ARMS,27,3,3
40474,IT,66,1,1
40474,MV,196,2,2
40474,ARMS,25,3,3
40475,NDPS,22,1,1
40475,IT,66C,2,2
40475,NDPS,8,3,3
40476,IPC,302,1,1
40476,IPC,406,2,2
40476,ARMS,27,3,3
40477,IT,67,1,1
40477,IT,66D,2,2
40477,IT,67,3,3
40478,MV,184,1,1
40478,IT,66,2,2
40478,MV,185,3,3
40479,POCSO,10,1,1
40480,POCSO,10,1,1
40480,NDPS,20,2,2
40481,POCSO,4,1,1
40481,POCSO,6,2,2
40481,NDPS,22,3,3
40482,IT,66D,1,1
40482,IPC,498A,2,2
40483,IPC,392,1,1
40483,MV,184,2,2
40483,POCSO,4,3,3
40484,IT,66D,1,1
40484,IPC,324,2,2
40484,IPC,354,3,3
40485,MV,184,1,1
40486,IT,67,1,1
40486,IPC,376,2,2
40487,POCSO,8,1,1
40488,IPC,302,1,1
40489,IT,67,1,1
40489,IT,66C,2,2
40490,IPC,498A,1,1
40491,ARMS,25,1,1
40491,MV,184,2,2
40492,IPC,392,1,1
40493,POCSO,6,1,1
40493,MV,184,2,2
40494,IPC,379,1,1
40495,POCSO,10,1,1
40496,POCSO,4,1,1
40497,POCSO,10,1,1
40497,ARMS,25,2,2
40497,MV,184,3,3
40498,NDPS,20,1,1
40498,ARMS,27,2,2
40498,MV,196,3,3
40499,MV,184,1,1
40499,POCSO,6,2,2
40499,NDPS,8,3,3
40500,ARMS,25,1,1
40501,NDPS,20,1,1
40502,MV,184,1,1
40502,POCSO,4,2,2
40502,POCSO,8,3,3
40503,ARMS,27,1,1
40503,NDPS,20,2,2
40504,POCSO,6,1,1
40505,IT,66,1,1
40505,IPC,324,2,2
40506,ARMS,25,1,1
40506,NDPS,22,2,2
40506,IPC,324,3,3
40507,NDPS,22,1,1
40508,IPC,406,1,1
40508,MV,185,2,2
40508,NDPS,22,3,3
40509,MV,185,1,1
40510,POCSO,4,1,1
40510,ARMS,25,2,2
40510,NDPS,21,3,3
40511,ARMS,25,1,1
40512,ARMS,27,1,1
40512,IT,66,2,2
40513,NDPS,22,1,1
40514,ARMS,25,1,1
40514,POCSO,6,2,2
40515,MV,184,1,1
40516,IT,66C,1,1
40516,POCSO,4,2,2
40516,NDPS,21,3,3
40517,NDPS,20,1,1
40517,NDPS,22,2,2
40518,POCSO,6,1,1
40518,IT,66D,2,2
40518,ARMS,25,3,3
40519,POCSO,8,1,1
40519,ARMS,27,2,2
40520,MV,184,1,1
40520,ARMS,27,2,2
40521,IT,67,1,1
40521,ARMS,25,2,2
40522,POCSO,6,1,1
40523,IT,67,1,1
40523,MV,196,2,2
40523,IPC,406,3,3
40524,IPC,498A,1,1
40524,IPC,324,2,2
40524,NDPS,20,3,3
40525,NDPS,8,1,1
40525,MV,196,2,2
40525,NDPS,20,3,3
40526,NDPS,22,1,1
40527,IPC,307,1,1
40528,POCSO,4,1,1
40528,POCSO,10,2,2
40529,IT,66C,1,1
40529,ARMS,27,2,2
40529,NDPS,21,3,3
40530,NDPS,21,1,1
40530,ARMS,27,2,2
40531,NDPS,8,1,1
40532,NDPS,22,1,1
40532,ARMS,25,2,2
40533,POCSO,4,1,1
40533,MV,185,2,2
40534,ARMS,27,1,1
40534,NDPS,21,2,2
40535,IT,66C,1,1
40536,ARMS,27,1,1
40536,MV,185,2,2
40537,ARMS,25,1,1
40537,IPC,324,2,2
40537,ARMS,25,3,3
40538,POCSO,10,1,1
40539,NDPS,20,1,1
40539,ARMS,25,2,2
40539,ARMS,27,3,3
40540,ARMS,25,1,1
40540,NDPS,8,2,2
40541,ARMS,25,1,1
40541,IT,66D,2,2
40542,MV,184,1,1
40542,POCSO,8,2,2
40543,IPC,376,1,1
40543,NDPS,8,2,2
40544,ARMS,25,1,1
40544,IPC,406,2,2
